epoch,time,train_loss,val_loss,train_loss_q,train_loss_reg,val_loss_q,val_loss_reg
0,8.364854335784912,310.9819641113281,162.90328979492188,310.8630096435547,0.11896252185106278,162.7892303466797,0.11406441032886505
1,8.379985809326172,161.78436279296875,133.68630981445312,161.660888671875,0.12347345650196076,133.53546142578125,0.15084418654441833
2,8.422813415527344,117.29290161132812,105.2662124633789,117.11847686767578,0.17442581951618194,105.0418472290039,0.2243688702583313
3,8.516317129135132,90.12552337646484,60.27912521362305,89.87869415283203,0.2468302458524704,60.00579833984375,0.27332648634910583
4,8.33716082572937,61.621212768554685,39.488121032714844,61.35807418823242,0.26313903033733366,39.208152770996094,0.2799682021141052
5,8.45646858215332,46.58195571899414,36.457786560058594,46.308319091796875,0.27363777756690977,36.20282745361328,0.2549596130847931
6,8.457047939300537,41.118187713623044,26.125574111938477,40.86291275024414,0.25527495741844175,25.88762664794922,0.2379481941461563
7,8.634875297546387,32.01015167236328,26.59739112854004,31.791122436523438,0.2190291851758957,26.389080047607422,0.20831091701984406
8,8.484117269515991,28.091138458251955,22.056955337524414,27.892891693115235,0.19824699461460113,21.882169723510742,0.17478592693805695
9,8.435319662094116,23.467755126953126,18.679096221923828,23.290534591674806,0.17722017467021942,18.50395965576172,0.17513702809810638
10,8.6444091796875,20.101087951660155,16.750572204589844,19.937648010253906,0.16343975961208343,16.588111877441406,0.16246041655540466
11,8.695724725723267,17.557921600341796,14.844696998596191,17.404006958007812,0.15391494631767272,14.713019371032715,0.13167770206928253
12,8.504453182220459,15.355960655212403,12.96762752532959,15.220731735229492,0.135228756070137,12.824911117553711,0.14271607995033264
13,8.539967775344849,13.471417045593261,11.938650131225586,13.334897232055663,0.1365199640393257,11.809505462646484,0.12914492189884186
14,8.535926580429077,12.068405151367188,11.046873092651367,11.945708274841309,0.12269693166017533,10.937715530395508,0.10915735363960266
15,8.725415229797363,10.846034622192382,10.06965160369873,10.72791862487793,0.11811591684818268,9.961697578430176,0.10795404016971588
16,8.532010078430176,9.746734046936036,9.593595504760742,9.629261207580566,0.1174729585647583,9.483525276184082,0.11006982624530792
17,8.70938515663147,8.94934539794922,9.418943405151367,8.84652919769287,0.10281634628772736,9.331509590148926,0.08743391931056976
18,8.65315580368042,8.351301383972167,8.812699317932129,8.261949825286866,0.08935156762599945,8.72637939453125,0.08632020652294159
19,8.807005643844604,7.726556396484375,8.242851257324219,7.6401440620422365,0.08641236424446105,8.171692848205566,0.07115808874368668
20,8.393701791763306,7.171354675292969,8.18256950378418,7.091499996185303,0.07985464036464691,8.107412338256836,0.07515746355056763
21,8.417162895202637,6.827448844909668,8.14184856414795,6.74931116104126,0.0781376913189888,8.06151008605957,0.08033830672502518
22,8.394941806793213,6.469346237182617,7.584064483642578,6.3892566680908205,0.08008944243192673,7.501519203186035,0.08254508674144745
23,8.768625259399414,5.968766975402832,7.558096885681152,5.892408847808838,0.07635816633701324,7.47947883605957,0.07861784100532532
24,8.633127689361572,5.705533409118653,7.880153656005859,5.629382514953614,0.07615097761154174,7.805122375488281,0.07503151893615723
25,8.472236394882202,5.547047519683838,7.897541522979736,5.474158668518067,0.07288894206285476,7.823373794555664,0.07416757941246033
26,8.556015491485596,5.276473522186279,7.359247207641602,5.20692548751831,0.06954803690314293,7.287975311279297,0.07127189636230469
27,8.885757684707642,4.882491779327393,7.229887008666992,4.823964214324951,0.05852747932076454,7.167558670043945,0.0623282752931118
28,8.525983333587646,4.709273147583008,7.368479251861572,4.6528829574584964,0.05639015734195709,7.317861557006836,0.05061780661344528
29,8.586625814437866,4.57888126373291,7.392173767089844,4.5209979057312015,0.05788328200578689,7.3347320556640625,0.05744189769029617
30,8.586004495620728,4.368356704711914,7.528317928314209,4.312965774536133,0.055390901118516925,7.478222846984863,0.05009528249502182
31,8.826503992080688,4.1612144947052006,7.68680477142334,4.105195569992065,0.05601899474859238,7.637386798858643,0.049417994916439056
32,8.629767656326294,4.010914659500122,7.61468505859375,3.9591187477111816,0.05179593116044998,7.572006702423096,0.042678385972976685
33,8.48913836479187,3.9222580909729006,7.887997627258301,3.872423791885376,0.04983432590961456,7.837825298309326,0.050172533839941025
34,8.493901252746582,3.8998459339141847,8.450056076049805,3.848734998703003,0.05111095011234283,8.41161823272705,0.0384376160800457
35,8.710125207901001,3.919184160232544,8.526763916015625,3.8717486381530763,0.047435466200113297,8.483647346496582,0.0431167297065258
36,8.621519565582275,3.817834234237671,8.45336627960205,3.771886444091797,0.04594785124063492,8.406161308288574,0.04720486328005791
37,8.367955684661865,3.491279888153076,8.429439544677734,3.4442586421966555,0.0470212459564209,8.384988784790039,0.044450875371694565
38,8.646821975708008,3.3607590198516846,8.4495849609375,3.314507579803467,0.046251413971185686,8.404166221618652,0.04541831463575363
39,8.712721586227417,3.3028460502624513,9.297112464904785,3.256938934326172,0.045907121151685715,9.251297950744629,0.0458146370947361
40,8.715705156326294,3.30804557800293,9.562655448913574,3.2570740222930907,0.0509715661406517,9.513154029846191,0.04950108379125595
41,8.444865942001343,3.319199562072754,9.25520133972168,3.271155309677124,0.04804425984621048,9.204663276672363,0.05053769797086716
42,8.527358055114746,3.228481340408325,9.509066581726074,3.180582046508789,0.0478993259370327,9.467842102050781,0.041224874556064606
43,8.823934078216553,3.033504581451416,9.987349510192871,2.991937589645386,0.041566959023475646,9.946480751037598,0.040869005024433136
44,8.605668067932129,2.9252388000488283,10.149377822875977,2.883173942565918,0.042064861953258516,10.104120254516602,0.045257385820150375
45,8.509429216384888,2.854294013977051,10.310226440429688,2.8165618896484377,0.0377320896834135,10.276311874389648,0.03391486033797264
46,8.520792245864868,2.825305128097534,10.183798789978027,2.7858701229095457,0.03943499624729156,10.14476203918457,0.03903660178184509
47,8.893911838531494,2.83213324546814,10.40696907043457,2.7936079502105713,0.03852529376745224,10.3787260055542,0.02824271097779274
48,8.60595965385437,2.854624795913696,9.011785507202148,2.820415496826172,0.03420926555991173,8.983356475830078,0.028429415076971054
49,8.505484819412231,2.925894784927368,9.435990333557129,2.8948418617248537,0.031052956357598305,9.396037101745605,0.03995300829410553
