epoch,time,train_loss,val_loss,train_loss_q,train_loss_reg,val_loss_q,val_loss_reg
0,8.264973878860474,359.7340148925781,172.41456604003906,359.70172424316405,0.032285157963633536,172.3884735107422,0.02609863132238388
1,8.125745296478271,191.17137145996094,175.17396545410156,191.1440460205078,0.027329103276133537,175.14698791503906,0.0269775390625
2,8.247611045837402,144.83281555175782,96.37461853027344,144.80190734863282,0.03090820424258709,96.33734130859375,0.03728027641773224
3,8.576070547103882,94.65761260986328,65.05760955810547,94.61305236816406,0.04456055015325546,65.00585174560547,0.0517578199505806
4,8.329953670501709,66.24237518310547,44.01216506958008,66.19071960449219,0.051655277609825134,43.960479736328125,0.05168457701802254
5,8.185663223266602,47.50946578979492,29.32427978515625,47.45679473876953,0.052670902013778685,29.273571014404297,0.05070801079273224
6,8.578538656234741,38.6163272857666,24.346553802490234,38.562483596801755,0.053842777758836745,24.294893264770508,0.05166015774011612
7,8.444145202636719,32.495993041992186,22.631488800048828,32.44473304748535,0.05125976875424385,22.584247589111328,0.0472412109375
8,8.327806949615479,28.362807846069337,17.136051177978516,28.316059875488282,0.046748051047325136,17.091154098510742,0.04489745944738388
9,8.185616970062256,22.944760131835938,19.088308334350586,22.902821731567382,0.0419384777545929,19.049367904663086,0.0389404296875
10,8.34352159500122,20.736647033691405,14.175996780395508,20.696402740478515,0.04024414271116257,14.139253616333008,0.0367431640625
11,8.473471403121948,17.588626861572266,14.034954071044922,17.549603271484376,0.039023438841104506,13.998455047607422,0.0364990271627903
12,8.366029024124146,15.785451698303223,12.069168090820312,15.749480247497559,0.03597168177366257,12.035476684570312,0.03369140625
13,8.295814275741577,13.958013916015625,11.289342880249023,13.924161529541015,0.03385254070162773,11.255773544311523,0.0335693359375
14,8.32062840461731,12.570248031616211,10.30726432800293,12.538490104675294,0.031757813319563864,10.276795387268066,0.03046875074505806
15,8.543600082397461,11.391215515136718,9.959844589233398,11.363236999511718,0.02797851674258709,9.934600830078125,0.02524414099752903
16,8.380366325378418,10.466972923278808,9.166277885437012,10.440722846984864,0.026250000298023223,9.141497611999512,0.0247802734375
17,8.260070562362671,9.58656005859375,9.304125785827637,9.561867713928223,0.02469238340854645,9.28017520904541,0.02395019680261612
18,8.346447944641113,9.017748832702637,8.449968338012695,8.992191886901855,0.025556641072034834,8.424260139465332,0.02570801042020321
19,8.676581621170044,8.294231510162353,8.62287425994873,8.268586826324462,0.025644531846046446,8.599266052246094,0.02360839769244194
20,8.38802433013916,7.943098258972168,8.373578071594238,7.917375755310059,0.025722657144069672,8.347381591796875,0.02619628980755806
21,8.255435466766357,7.471576786041259,7.859200954437256,7.446474361419678,0.025102538987994194,7.834078788757324,0.02512206882238388
22,8.351241111755371,7.027902317047119,8.00909423828125,7.004884719848633,0.023017578572034837,7.987536907196045,0.02155761793255806
23,8.546655893325806,6.764776515960693,7.850491046905518,6.745670032501221,0.019106445834040642,7.831301689147949,0.01918945275247097
24,8.495054244995117,6.4376420974731445,7.623384475708008,6.418692016601563,0.018950195610523225,7.604048728942871,0.01933593675494194
25,8.348782539367676,6.130446243286133,7.663673400878906,6.1101337432861325,0.0203125,7.641432285308838,0.02224121242761612
26,8.399764060974121,5.917397594451904,7.865298748016357,5.896801853179932,0.02059570364654064,7.844204902648926,0.02109375037252903
27,8.46080493927002,5.752392292022705,7.844724178314209,5.734750652313233,0.017641601897776128,7.827805042266846,0.01691894605755806
28,8.36193060874939,5.504924201965332,7.731437683105469,5.488742542266846,0.01618164125829935,7.714128017425537,0.01730957068502903
29,8.245852947235107,5.255896377563476,7.782833576202393,5.238528156280518,0.01736816354095936,7.765597343444824,0.01723632775247097
30,8.561763286590576,5.10151777267456,8.001153945922852,5.08435468673706,0.01716308668255806,7.986627101898193,0.014526368118822575
31,8.521755695343018,4.9560418128967285,8.265769958496094,4.9403680801391605,0.015673828311264515,8.251365661621094,0.014404296875
32,8.402827024459839,4.771680736541748,8.487263679504395,4.7584678649902346,0.01321289073675871,8.475496292114258,0.011767578311264515
33,8.285964965820312,4.608990097045899,8.651077270507812,4.5948690414428714,0.014121093600988389,8.63513469696045,0.01594238355755806
